PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Luka Doncic,F-G,DAL,94,46.0,7.0,14.0,0.0,0.0,6.0,69.4,0.74
Kawhi Leonard,F,LAC,96,28.0,10.0,9.0,4.0,1.0,0.0,68.5,0.71
Joel Embiid,C-F,PHI,95,39.0,9.0,4.0,1.0,3.0,4.0,63.8,0.67
Trae Young,G,ATL,87,35.0,2.0,10.0,2.0,0.0,4.0,54.4,0.63
Paul George,F,LAC,88,22.0,6.0,10.0,3.0,0.0,4.0,49.2,0.56
Ben Simmons,F-G,PHI,86,17.0,4.0,10.0,4.0,1.0,5.0,46.8,0.54
Tobias Harris,F,PHI,87,20.0,10.0,3.0,3.0,0.0,3.0,42.5,0.49
Nicolas Batum,F-G,LAC,76,11.0,7.0,5.0,2.0,1.0,1.0,34.9,0.46
Kristaps Porzingis,C-F,DAL,86,16.0,11.0,1.0,2.0,0.0,0.0,36.7,0.43
Boban Marjanovic,C,DAL,75,14.0,10.0,3.0,0.0,1.0,1.0,32.5,0.43
Marcus Morris Sr.,F,LAC,79,23.0,5.0,2.0,0.0,0.0,0.0,32.0,0.41
Bogdan Bogdanovic,G,ATL,81,21.0,4.0,5.0,1.0,0.0,3.0,33.3,0.41
Seth Curry,G,PHI,76,21.0,4.0,3.0,0.0,0.0,0.0,30.3,0.4
Dorian Finney-Smith,F,DAL,75,18.0,10.0,2.0,0.0,0.0,4.0,29.0,0.39
Kevin Huerter,F-G,ATL,76,15.0,5.0,4.0,1.0,0.0,1.0,29.0,0.38
John Collins,C-F,ATL,85,21.0,4.0,2.0,2.0,0.0,3.0,31.799999999999997,0.37
Clint Capela,C,ATL,86,11.0,10.0,0.0,1.0,1.0,1.0,28.0,0.33
Terance Mann,F-G,LAC,76,13.0,5.0,1.0,1.0,0.0,0.0,23.5,0.31
Matisse Thybulle,F-G,PHI,74,10.0,1.0,1.0,1.0,1.0,0.0,18.7,0.25
Reggie Jackson,G,LAC,79,15.0,1.0,1.0,1.0,0.0,1.0,19.7,0.25
Danny Green,G,PHI,76,4.0,2.0,4.0,2.0,0.0,1.0,17.4,0.23
Tim Hardaway Jr.,F-G,DAL,80,11.0,3.0,1.0,1.0,0.0,1.0,18.1,0.23
Solomon Hill,F,ATL,70,6.0,3.0,0.0,1.0,1.0,0.0,15.6,0.22
Onyeka Okongwu,C-F,ATL,76,2.0,3.0,1.0,2.0,1.0,1.0,15.100000000000001,0.2
Luke Kennard,G,LAC,76,11.0,1.0,1.0,0.0,0.0,1.0,12.7,0.17
Lou Williams,G,ATL,79,8.0,2.0,1.0,0.0,0.0,1.0,10.9,0.14
Furkan Korkmaz,F-G,PHI,76,7.0,4.0,0.0,0.0,0.0,1.0,10.8,0.14
Danilo Gallinari,F,ATL,81,9.0,2.0,0.0,0.0,0.0,1.0,10.4,0.13
Tyrese Maxey,G,PHI,77,6.0,2.0,0.0,0.0,0.0,1.0,7.4,0.1
Jalen Brunson,G,DAL,80,2.0,4.0,1.0,0.0,0.0,0.0,8.3,0.1
Dwight Powell,C-F,DAL,77,4.0,2.0,0.0,0.0,0.0,0.0,6.4,0.08
Dwight Howard,C-F,PHI,80,0.0,4.0,0.0,1.0,0.0,2.0,5.8,0.07
Maxi Kleber,F,DAL,73,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.04
Rajon Rondo,G,LAC,76,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.04
Ivica Zubac,C,LAC,79,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.01
Paul Reed,F,PHI,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Bey,F,DAL,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nate Hinton,F-G,DAL,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Joe,G,PHI,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George Hill,G,PHI,77,0.0,1.0,0.0,0.0,0.0,1.0,0.19999999999999996,0.0
Anthony Tolliver,F,PHI,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trey Burke,G,DAL,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruno Fernando,C-F,ATL,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Scott,F,PHI,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Green,G,DAL,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Patterson,F,LAC,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Oturu,C,LAC,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skylar Mays,G,ATL,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Willie Cauley-Stein,C,DAL,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolo Melli,F,DAL,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Knight,C-F,ATL,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Snell,G,ATL,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yogi Ferrell,G,LAC,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeMarcus Cousins,C,LAC,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amir Coffey,F-G,LAC,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Beverley,G,LAC,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
De'Andre Hunter,F-G,ATL,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shake Milton,F-G,PHI,78,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-0.01
Josh Richardson,G,DAL,77,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,-0.03
