PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Russell Westbrook,G,WAS,88,19.0,21.0,14.0,2.0,0.0,4.0,67.2,0.76
Rui Hachimura,F,WAS,79,20.0,13.0,2.0,1.0,1.0,1.0,43.6,0.55
Tobias Harris,F,PHI,87,21.0,13.0,5.0,0.0,1.0,2.0,45.1,0.52
Daniel Gafford,C-F,WAS,78,12.0,4.0,0.0,1.0,5.0,0.0,34.8,0.45
Bradley Beal,G,WAS,90,27.0,4.0,4.0,1.0,2.0,7.0,39.8,0.44
Ben Simmons,F-G,PHI,86,13.0,12.0,3.0,1.0,0.0,1.0,33.9,0.39
Robin Lopez,C,WAS,76,16.0,5.0,0.0,0.0,2.0,0.0,28.0,0.37
Danny Green,G,PHI,76,11.0,3.0,1.0,1.0,3.0,2.0,26.1,0.34
Tyrese Maxey,G,PHI,77,15.0,1.0,2.0,1.0,1.0,1.0,24.2,0.31
Davis Bertans,F,WAS,77,15.0,4.0,0.0,0.0,1.0,0.0,22.8,0.3
Ish Smith,G,WAS,73,2.0,3.0,3.0,2.0,1.0,1.0,18.1,0.25
Raul Neto,G,WAS,75,11.0,3.0,0.0,1.0,0.0,0.0,17.6,0.23
George Hill,G,PHI,77,14.0,1.0,2.0,0.0,0.0,1.0,17.2,0.22
Joel Embiid,C-F,PHI,95,8.0,6.0,2.0,1.0,0.0,1.0,20.2,0.21
Seth Curry,G,PHI,76,10.0,2.0,2.0,0.0,0.0,1.0,14.4,0.19
Furkan Korkmaz,F-G,PHI,76,7.0,3.0,0.0,1.0,0.0,0.0,13.6,0.18
Mike Scott,F,PHI,70,0.0,2.0,2.0,1.0,1.0,0.0,11.4,0.16
Matisse Thybulle,F-G,PHI,74,8.0,1.0,0.0,1.0,0.0,1.0,11.2,0.15
Dwight Howard,C-F,PHI,80,1.0,4.0,2.0,0.0,0.0,1.0,7.800000000000001,0.1
Shake Milton,F-G,PHI,78,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.08
Alex Len,C,WAS,76,0.0,0.0,1.0,0.0,0.0,0.0,1.5,0.02
