PLAYER_NAME,POSITION,TEAM,RATING,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Joel Embiid,C-F,PHI,95,1.0,29.5,11.4,3.1,1.1,1.7,3.2,55.03,0.56
Jimmy Butler,F,MIA,92,2.0,23.5,7.3,8.0,2.3,0.3,2.5,53.56,0.54
Nikola Jokic,C,DEN,96,7.0,25.0,10.1,7.8,1.2,0.7,3.1,65.42,0.54
Bradley Beal,G,WAS,90,3.0,33.2,5.4,4.6,1.2,0.5,3.5,54.18,0.54
Damian Lillard,G,POR,94,2.0,31.6,4.7,8.1,1.1,0.2,3.2,54.09,0.53
Jonas Valanciunas,C,MEM,83,4.0,19.1,13.9,1.9,0.7,1.1,1.8,50.23,0.51
Jusuf Nurkic,C,POR,82,3.0,16.0,11.6,4.2,1.4,1.4,2.6,48.02,0.51
Rudy Gobert,C,UTA,88,2.0,15.1,14.4,1.3,0.6,2.8,1.7,46.83,0.49
Ben Simmons,F-G,PHI,86,2.0,15.6,7.8,7.8,1.8,0.7,3.2,44.96,0.48
Bam Adebayo,C-F,MIA,87,2.0,18.2,9.3,5.2,1.2,1.1,2.9,45.16,0.47
Ja Morant,G,MEM,85,3.0,21.6,4.6,8.1,1.2,0.2,3.6,45.87,0.47
Jrue Holiday,G,MIL,86,5.0,19.6,4.8,6.4,1.7,0.6,2.3,49.56,0.46
Mike Conley,G,UTA,84,1.0,17.6,4.0,6.6,1.7,0.2,2.2,37.8,0.43
Michael Porter Jr.,F,DEN,85,2.0,20.1,8.3,1.2,0.7,1.0,1.3,39.66,0.42
Donovan Mitchell,G,UTA,88,1.0,24.5,4.0,4.5,1.0,0.3,2.6,39.35,0.42
Jaren Jackson Jr.,C-F,MEM,83,0.0,16.8,6.7,1.2,1.2,1.9,1.7,34.24,0.41
Khris Middleton,F,MIL,85,1.0,19.6,5.6,4.9,1.1,0.1,2.5,36.77,0.41
Kyle Anderson,F-G,MEM,81,1.0,14.8,6.7,3.6,1.4,0.9,1.6,35.54,0.41
Dillon Brooks,F-G,MEM,76,2.0,18.8,3.4,2.7,1.3,0.4,2.0,34.03,0.4
Norman Powell,G,POR,81,0.0,21.0,3.8,2.3,1.3,0.2,2.0,31.51,0.39
Aaron Gordon,F,DEN,79,0.0,14.4,6.3,3.8,0.7,0.7,2.2,29.66,0.38
Robert Covington,F,POR,77,1.0,10.0,7.0,1.8,1.5,1.2,1.1,30.1,0.36
Jordan Clarkson,G,UTA,79,1.0,18.5,4.0,2.4,0.9,0.1,1.8,30.1,0.36
Goran Dragic,G,MIA,77,1.0,15.5,3.7,4.7,0.8,0.1,2.5,29.19,0.35
Brook Lopez,C,MIL,79,0.0,12.9,5.6,0.9,0.7,1.9,1.0,27.77,0.35
Facundo Campazzo,G,DEN,74,1.0,9.3,3.3,4.8,1.6,0.3,1.6,26.56,0.33
Danny Green,G,PHI,76,0.0,10.8,4.2,1.9,1.5,0.8,1.2,24.39,0.32
Austin Rivers,G,DEN,74,0.0,11.0,3.1,3.1,1.2,0.1,1.3,21.97,0.3
Daniel Gafford,C-F,WAS,78,1.0,9.1,6.0,0.9,0.7,1.7,1.2,25.65,0.3
Bojan Bogdanovic,F,UTA,77,1.0,15.9,3.7,1.7,0.6,0.1,1.6,25.39,0.3
Rui Hachimura,F,WAS,79,0.0,13.2,5.2,1.4,0.7,0.2,1.2,23.04,0.29
Royce O'Neale,F,UTA,73,0.0,7.5,6.5,2.5,0.8,0.4,1.3,21.35,0.29
